ID;Name;Exercise type;BodyPart;Equipment;muscle_group;secondary_muscles;difficulty;remarks;is_duplicate;exID;Gender;tags;tags_temp;score;type;goal;motion_pattern;additional;popularity_men;popularity_women;summary;philosophy
721213;Resistance Band Air Bike (VERSION 2);Strength;Waist;Resistance Band;Rectus abdominis;Obliquus externus abdominis, Hip flexors;Intermediate;;;2c033b9f-fc2d-46f5-88b9-707848246e26;2;"[""tier2"",""compound"",""endurance"",""stability"",""bodyweight""]";;40;cardio;endurance;;at_home;40;50;air bike;cardio
399913;Standing Air Bike;Strength;Waist;Body weight;Rectus abdominis;Obliquus externus abdominis, Erector spinae;Intermediate;;;ca4b70d2-e05b-4236-a257-0c3796128e48;0;"[""tier2"",""compound"",""endurance"",""core"",""cardio""]";;40;cardio;endurance;;low_impact;50;60;air bike;cardio
427513;Standing Air Bike;Strength;Waist;Body weight;Rectus abdominis;Obliquus externus abdominis, Erector spinae;Intermediate;;;939cfb5c-2c65-4bfd-ac86-f17259cadbb1;2;"[""tier2"",""compound"",""endurance"",""core"",""cardio""]";;40;cardio;endurance;;low_impact;50;60;air bike;cardio
313;Air bike;Strength;Waist;Body weight;Rectus abdominis;Obliques, Hip flexors;Intermediate;Perform alternating elbow-to-knee crunches with a controlled twisting motion while maintaining a neutral spine.;;6470feaf-bebe-46c5-b1dd-692802bfd4a5;0;"[""tier1"",""compound"",""endurance"",""core"",""bodyweight""]";;70;cardio;endurance;;low_impact;80;85;air bike;cardio
488313;Lying Air Cycles;Strength;Plyometrics;Body weight;Rectus abdominis;Obliquus externus abdominis;Intermediate;;;29b6122e-2ee3-4935-83c1-2917ab8ba27a;0;"[""tier3"",""isolation"",""stability"",""mobility""]";;40;dynamic;endurance, coordination;crunch;beginner_friendly;50;55;air cycles;cardio
492513;Lying Air Cycles;Strength;Plyometrics;Body weight;Rectus abdominis;Obliquus externus abdominis, Iliopsoas;Intermediate;;;f4528366-63b0-4b7d-9352-01632d99fecf;2;"[""tier3"",""isolation"",""stability"",""mobility""]";;40;dynamic;endurance, coordination;crunch;beginner_friendly;50;55;air cycles;cardio
493613;Sumo Air Squat;Strength;Hips, Thighs;Body weight;Quadriceps;Gluteus maximus, Adductor magnus, Hamstrings;Beginner;;;a78f0b4f-57b2-4809-8e75-e34f9ba9b1bd;0;"[""tier1"",""compound"",""strength"",""endurance"",""squat""]";;50;compound;endurance, mobility;squat;bodyweight, beginner_friendly;55;65;air squat;calisthenics
480513;Wide Air Squat;Strength;Hips;Body weight;Quadriceps;Gluteus maximus, Adductor magnus, Hamstrings, Erector spinae;Beginner;;;3076ec0b-5392-4e71-b4fa-8179e7d17296;0;"[""tier1"",""compound"",""strength"",""squat"",""mobility""]";;50;compound;strength, mobility;squat;beginner_friendly, bodyweight;45;50;air squat;lifting, calisthenics
932313;Wide Bench Air Squat;Strength;Hips;Body weight;Quadriceps;Gluteus maximus, Hamstrings;Beginner;;;152f4457-36a8-4704-8107-d30b435272c1;1;"[""tier2"",""compound"",""strength"",""squat"",""beginner_friendly""]";;50;compound;strength, mobility;squat;beginner_friendly, bodyweight;45;50;air squat;lifting, calisthenics
288013;Swimming All Fours;Stretching;Hips;Body weight;Gluteus maximus;Hamstrings, Erector spinae;Beginner;;;129cd8d9-219f-41ec-b0b8-89414b8a28e1;2;"[""tier3"",""compound"",""endurance"",""core"",""bodyweight""]";;40;dynamic;coordination, mobility;;beginner_friendly;45;50;All fours;calisthenics
368213;Dumbbell Incline Alternate Bicep Curl;Strength;Upper Arms;Dumbbell;Biceps brachii;Brachialis, Brachioradialis;Intermediate;;;22972f80-79aa-4ce6-a792-6ccdaf4975c3;0;"[""tier2"",""isolation"",""hypertrophy"",""beginner_friendly""]";;65;isolation;hypertrophy;;beginner_friendly;70;65;alt curl;lifting
103213;Lever Alternate Biceps Curl;Strength;Upper Arms;Leverage machine;Biceps brachii;Brachialis, Brachioradialis;Beginner;;;a1b7b30c-409e-4e87-99b8-1ac7b00d1241;0;"[""tier1"",""isolation"",""hypertrophy"",""arms""]";;70;isolation;strength, hypertrophy;;beginner_friendly;70;60;alt curl;lifting
187413;Lever Alternate Leg Extension (plate loaded);Strength;Thighs;Leverage machine;Quadriceps;Hamstrings, Gluteus maximus;Intermediate;;;71f01b05-36ee-4773-88e3-943aa1fe1209;0;"[""tier2"",""isolation"",""hypertrophy"",""beginner_friendly""]";;70;isolation;strength, hypertrophy;;beginner_friendly;60;60;alt extension;lifting
123313;Dumbbell Incline Alternate Hammer Curl;Strength;Upper Arms;Dumbbell;Biceps brachii;Brachioradialis, Brachialis;Intermediate;;;2cad39ff-70c4-4c50-bdae-3cc1067261c0;0;"[""tier2"",""isolation"",""hypertrophy"",""beginner_friendly""]";;65;isolation;hypertrophy;;beginner_friendly;70;65;alt hammer;lifting
62313;Lying Simultaneous Alternating Leg Raise;Strength;Hips;Body weight;Rectus abdominis;Iliopsoas, Erector spinae;Intermediate;;;a59507d8-d4f0-4af3-ac3d-a448412b1102;0;"[""tier2"",""isolation"",""core""]";;60;isolation;strength, hypertrophy;;beginner_friendly, at_home;55;60;alt leg raise;lifting, calisthenics
354513;Dumbbell Incline Alternate Press;Strength;Chest;Dumbbell;Pectoralis major;Deltoid anterior, Triceps brachii;Intermediate;;;accaffe2-7bfc-4cdb-93ba-4c1892787db9;0;"[""tier2"",""compound"",""strength"",""hypertrophy"",""horizontal_press""]";;70;compound;strength, hypertrophy;vertical_press;beginner_friendly;75;70;alt press;lifting
228713;Lever Alternate Leg Press (plate loaded);Strength;Thighs;Leverage machine;Quadriceps;Gluteus maximus, Hamstrings, Gastrocnemius;Intermediate;;;7685382a-8386-4946-a7b6-79184736c7f1;0;"[""tier2"",""compound"",""strength"",""hypertrophy"",""squat""]";;70;compound;strength, hypertrophy;squat;beginner_friendly;70;60;alt press;lifting
14813;Cable Alternate Shoulder Press;Strength;Shoulders;Cable;Deltoid anterior;Triceps brachii, Deltoid lateral;Intermediate;Execute the exercise with one arm at a time from the cable station, ensuring controlled motion and stable shoulder positioning.;;b0bf03ab-cf76-46cc-a8c3-42107b3d8281;0;"[""tier2"",""compound"",""strength"",""vertical_press"",""shoulder""]";;70;compound;strength, hypertrophy;vertical_press;;75;65;alt shoulder press;lifting
303813;Cable Alternate Shoulder Press;Strength;Shoulders;Cable;Deltoid anterior;Triceps brachii;Intermediate;;;0a950b63-3f34-45ab-96da-f43f9fd00178;2;"[""tier2"",""compound"",""strength"",""vertical_press"",""shoulder""]";;70;compound;strength, hypertrophy;vertical_press;;75;65;alt shoulder press;lifting
118013;Lying Simultaneous Alternating Straight Leg Raise;Strength;Hips;Body weight;Rectus abdominis;Iliopsoas;Intermediate;;;acc746f4-2918-4e00-891f-81daa03a1355;0;"[""tier2"",""isolation"",""hypertrophy"",""core""]";;60;isolation;strength, hypertrophy;;beginner_friendly, at_home;55;60;alt straight raise;lifting, calisthenics
14913;Cable Alternate Triceps Extension;Strength;Upper Arms;Cable;Triceps brachii;Anconeus;Beginner;Perform with controlled movement, keeping the elbow fixed and minimizing body sway to effectively isolate the triceps.;;58b0ded0-bc4a-42ee-ba26-2fc7ceea32d9;0;"[""tier2"",""isolation"",""hypertrophy"",""triceps""]";;65;isolation;hypertrophy;;;70;60;alt triceps ext;lifting
303913;Cable Alternate Triceps Extension;Strength;Upper Arms;Cable;Triceps brachii;Anconeus;Beginner;;;73e02095-e954-473a-a57d-9cd7dd2061bc;2;"[""tier2"",""isolation"",""hypertrophy"",""triceps""]";;65;isolation;hypertrophy;;;70;60;alt triceps ext;lifting
2313;Barbell Alternate Biceps Curl;Strength;Upper Arms;Barbell;Biceps brachii;Brachialis, Brachioradialis;Intermediate;Perform alternating arm curls with a barbell, ensuring controlled motion and full range of motion.;;2b7a3319-edcf-423a-9d57-95a1652c1a24;0;"[""tier2"",""isolation"",""hypertrophy""]";;60;isolation;hypertrophy;;beginner_friendly;65;60;alternate curl;lifting
172913;Dumbbell Lying Alternate Extension;Strength;Upper Arms;Dumbbell;Triceps brachii;Anconeus;Intermediate;;;904a816a-92b5-4df5-b7dc-940423f8ba30;0;"[""tier2"",""isolation"",""hypertrophy""]";;55;isolation;hypertrophy;;beginner_friendly;50;55;alternate extension;lifting
394013;Dumbbell Lying Alternate Extension;Strength;Upper Arms;Dumbbell;Triceps brachii;Anterior deltoid, Anconeus;Beginner;;;da7936f7-f87d-4ced-84dd-2b6c13d15466;2;"[""tier2"",""isolation"",""hypertrophy""]";;55;isolation;hypertrophy;;beginner_friendly;50;55;alternate extension;lifting
509813;Dumbbell Single Arm Alternate Fly;Strength;Chest;Dumbbell;Pectoralis major;Deltoid anterior, Serratus anterior;Intermediate;;;41a8302f-00b5-465b-9809-fd51deec6556;0;"[""tier3"",""isolation"",""hypertrophy"",""horizontal_press""]";;50;isolation;hypertrophy;;beginner_friendly;60;65;alternate fly;lifting
38813;Dumbbell Seated Alternate Press;Strength;Shoulders;Dumbbell;Deltoid anterior;Triceps brachii, Deltoid medial;Intermediate;Performing the press seated reduces lower-body assistance while emphasizing unilateral shoulder strength and core stability. Ensure controlled movement during the alternating press.;;26749bd6-83b1-4379-91df-6662dd3ba31d;0;"[""tier2"",""compound"",""strength"",""hypertrophy"",""vertical_press""]";;65;compound;strength, hypertrophy;vertical_press;beginner_friendly;70;65;Alternate press;lifting
259413;Dumbbell Seated Alternate Press;Strength;Shoulders;Dumbbell;Deltoid anterior;Triceps brachii, Deltoid medial;Intermediate;;;c087b3ef-1457-4d25-a717-e45d40b075e3;2;"[""tier2"",""compound"",""strength"",""hypertrophy"",""vertical_press""]";;65;compound;strength, hypertrophy;vertical_press;beginner_friendly;70;65;Alternate press;lifting
41513;Dumbbell Standing Alternate Raise;Strength;Shoulders;Dumbbell;Deltoid lateral;Trapezius, Supraspinatus;Beginner;Stand upright and raise one dumbbell at a time with controlled motion to isolate the lateral head of the deltoid;;ba6b557e-f6ce-44c4-ad7f-252d966abd59;0;"[""tier2"",""isolation"",""hypertrophy""]";;50;isolation;hypertrophy;;beginner_friendly;60;65;Alternate raise;lifting
479813;Suspender Alternate Superman;Strength;Waist;Suspension;Erector spinae;Gluteus maximus, Hamstrings;Intermediate;;;052a5caf-6ea1-4ad0-95f9-b23db50c2fba;0;"[""tier3"",""compound"",""strength"",""stability"",""core""]";;45;isometric;stability, strength;plank;bodyweight, at_home;50;60;alternate superman;calisthenics
183013;Elbow Extensor Anconeus Stretch;Stretching;Upper Arms;Body weight;Anconeus;Triceps brachii;Beginner;;;160698ee-f6da-479d-ab73-eedde15f39e4;0;"[""tier3"",""isolation"",""mobility"",""rehab""]";;30;stretch;mobility;;reha;20;25;anconeus stretch;prehab
590013;Revolved Side Angle Pose;Stretching;Stretching;Body weight;Obliquus externus abdominis;Erector spinae, Gluteus maximus;Intermediate;;;fd8ea8e0-13db-43f0-a36c-dd0d90e55e3a;2;"[""tier3"",""compound"",""mobility"",""stability"",""rotation""]";;30;isometric;stability, balance;;at_home, beginner_friendly;25;30;angle pose;yoga
95713;Revolved Side Angle Pose Parivrtta Parsvakonasana;Stretching;Yoga;Body weight;Obliquus externus abdominis;Obliquus internus abdominis, Erector spinae, Gluteus medius;Intermediate;;;13a01b40-46d3-4c6c-98cd-78d917c2663c;0;"[""tier3"",""compound"",""mobility"",""stability"",""rotation""]";;30;isometric;stability, balance;;at_home, beginner_friendly;25;30;angle pose;yoga
673413;Sled Angled Single Leg Press;Strength;Hips;Sled machine;Quadriceps;Gluteus maximus, Hamstrings, Gastrocnemius;Intermediate;;;56343d42-c3e5-4fb2-aa9f-087b34ae3011;2;"[""tier2"",""compound"",""strength"",""hypertrophy"",""squat""]";;75;compound;strength, balance;squat;plateau_breaker;70;65;angled press;lifting
294213;Kettlebell Angled Press;Strength;Back;Kettlebell;Erector spinae;Obliquus externus abdominis, Deltoid anterior, Triceps brachii;Intermediate;;;36710859-4419-4b2a-bf32-2153611b015d;0;"[""tier3"",""compound"",""strength"",""vertical_press""]";;40;compound;strength, stability;vertical_press;;35;30;angled press;lifting
837513;Lever Angled Leg Press;Strength;Thighs;Leverage machine;Quadriceps;Gluteus maximus, Hamstrings;Beginner;;;d1d3a3de-a6e6-4b82-99b4-63ae506c0235;1;"[""tier1"",""compound"",""strength"",""hypertrophy""]";;95;compound;strength, hypertrophy;squat;;80;70;angled press;lifting
531713;Resistance Band Pull Apart (45 degrees);Strength;Back;Resistance Band;Rhomboids;Trapezius (middle fibers), Posterior deltoid;Beginner;;;7c30b21d-f439-436e-93f7-d97ebf5bc340;0;"[""tier2"",""isolation"",""endurance"",""rehab"",""prehab""]";;70;isolation;strength, stability;horizontal_pull;beginner_friendly, at_home;60;65;angled pull apart;lifting
136813;Ankle Circles;Strength;Calves;Body weight;Gastrocnemius;Soleus;Beginner;;;05b1035d-47fe-45d7-b49c-819af8830363;0;"[""tier3"",""isolation"",""mobility"",""rehab"",""prehab""]";;30;stretch;mobility;;warm_up;45;50;ankle circles;stretching
393113;Ankle Circles;Strength;Calves;Body weight;Gastrocnemius;Soleus;Beginner;;;6dbbcfa1-589e-49b5-9888-86557e740347;2;"[""tier3"",""isolation"",""mobility"",""rehab"",""prehab""]";;30;stretch;mobility;;warm_up;45;50;ankle circles;stretching
276113;Ankle - Dorsal Flexion;Stretching;Calves;Body weight;Gastrocnemius;Soleus;Beginner;;;b0d33af0-35bd-4ff8-92d5-be31555856c2;0;"[""tier3"",""isolation"",""mobility"",""rehab""]";;30;stretch;mobility;;cool_down;40;45;ankle flexion;stretching
276213;Ankle - Plantar Flexion;Stretching;Calves;Body weight;Gastrocnemius;Soleus;Beginner;;;2dba2218-fbf1-4290-97a8-68d10ba3ed10;0;"[""tier3"",""isolation"",""mobility"",""rehab""]";;30;stretch;mobility;;cool_down;40;45;ankle flexion;stretching
387213;Heel Drops;Strength;Hips;Body weight;Gastrocnemius;Soleus;Beginner;;;5aa99b20-d6a1-4002-ba5f-eb0650ee5996;0;"[""tier2"",""isolation"",""strength"",""rehab""]";;35;dynamic;stability, mobility;;low_impact;40;50;ankle mobility;prehab
196913;Mobilization Of Ankle Stretch;Stretching;Calves;Body weight;Gastrocnemius;Soleus;Beginner;;;405a187b-52e1-49f0-8059-b88bd8e62e01;0;"[""tier3"",""isolation"",""mobility"",""rehab""]";;55;stretch;mobility;;beginner_friendly, cool_down;45;50;ankle stretch;stretching, prehab
324613;Feet and Ankles Rotation Stretch;Stretching;Calves;Body weight;Gastrocnemius;Soleus;Beginner;;;bf683a93-d532-4309-802a-2c75fd16d0c9;2;"[""tier2"",""isolation"",""mobility"",""rehab""]";;40;stretch;mobility;;cool_down;30;35;ankle stretch;stretching
428313;Feet and Ankles Rotation Stretch;Stretching;Calves;Body weight;Gastrocnemius;Soleus, Tibialis anterior;Beginner;;;fa6ffd51-62a6-4cdd-9126-0f26239994f9;1;"[""tier2"",""isolation"",""mobility"",""rehab""]";;40;stretch;mobility;;cool_down;30;35;ankle stretch;stretching
324513;Feet and Ankles Side to Side Stretch;Stretching;Calves;Body weight;Gastrocnemius;Soleus;Beginner;;;73999db0-a348-4f44-87d3-866ee3cef5a7;2;"[""tier2"",""isolation"",""mobility"",""rehab""]";;40;stretch;mobility;;cool_down;30;35;ankle stretch;stretching
324713;Feet and Ankles Stretch;Stretching;Calves;Body weight;Gastrocnemius;Soleus;Beginner;;;82ea2cb2-852b-41d5-b059-de31a5b85516;2;"[""tier1"",""isolation"",""mobility"",""rehab""]";;40;stretch;mobility;;cool_down;30;35;ankle stretch;stretching
428213;Feet and Ankles Stretch;Stretching;Calves;Body weight;Gastrocnemius;Soleus;Beginner;;;d2a1a3a4-86c5-476f-afd8-c40dc9674241;1;"[""tier1"",""isolation"",""mobility"",""rehab""]";;40;stretch;mobility;;cool_down;30;35;ankle stretch;stretching
299813;Seated Ankle Stretch;Stretching;Calves;Body weight;Gastrocnemius;Soleus;Beginner;;;2fbd3cac-7168-4aa5-9cdf-ce8c6f824f4a;0;"[""tier3"",""isolation"",""mobility"",""rehab""]";;1;stretch;mobility;;cool_down;5;10;ankle stretch;stretching
293613;Rocking Ankle Stretch;Stretching;Calves;Body weight;Gastrocnemius;Soleus;Beginner;;;88428c01-d53a-49ed-a318-8f753aef48eb;0;"[""tier3"",""isolation"",""mobility""]";;25;stretch;mobility;;beginner_friendly;18;22;ankle stretch;stretching
44513;EZ Barbell Anti Gravity Press;Strength;Shoulders;EZ Barbell;Deltoid anterior;Triceps brachii, Deltoid lateral;Intermediate;Perform the press with an EZ bar, maintaining controlled movement and proper scapular stabilization to emphasize the anterior shoulder.;;1b17cd36-67b8-44ca-bdbd-c59ad561b444;0;"[""tier3"",""compound"",""strength"",""hypertrophy"",""vertical_press""]";;40;compound;strength, stability;vertical_press;plateau_breaker;50;45;anti gravity;lifting
360313;EZ Barbell Anti Gravity Press;Strength;Shoulders;EZ Barbell;Deltoid anterior;Triceps brachii, Deltoid medial;Intermediate;;;7fc84d3e-0d11-44e0-b657-ca32d8078b13;2;"[""tier3"",""compound"",""strength"",""hypertrophy"",""vertical_press""]";;40;compound;strength, stability;vertical_press;plateau_breaker;50;45;anti gravity;lifting
680413;Plank Alternate Anti Gravity Pull up;Strength;Waist;Body weight;Rectus abdominis;Obliquus externus abdominis, Erector spinae, Deltoid anterior;Advanced;;;81f3a1a3-994d-40d5-ae58-4f782bcaae54;0;"[""tier3"",""compound"",""strength"",""hypertrophy"",""vertical_pull""]";;65;compound;strength, stability;vertical_pull;plateau_breaker;60;55;anti-gravity pull;calisthenics
758413;Cable Kneeling High Low Anti Rotation Chop;Strength;Back;Cable;Obliquus externus abdominis;Rectus abdominis, Erector spinae;Intermediate;;;1b6750d3-f63c-40b5-8bae-ec140c3b19db;1;"[""tier3"",""compound"",""stability"",""rotation"",""core""]";;60;isometric;stability, strength;rotation;beginner_friendly;55;50;anti-rotation;lifting, prehab
378313;Dumbbell Archer;Strength;Shoulders;Dumbbell;Deltoid anterior;Triceps brachii, Pectoralis major;Intermediate;;;20df43d8-2e0b-41fd-a639-bf929da1956a;0;"[""tier3"",""compound"",""strength"",""rotation""]";;40;compound;strength, coordination;horizontal_pull;plateau_breaker;50;45;archer;lifting
366913;Standing Archer;Aerobic;Back, Chest, Upper Arms;Body weight;Latissimus dorsi;Pectoralis major, Biceps brachii, Trapezius;Advanced;;;2ac3ac55-d0b3-4638-adc4-cbc0d4cde4d9;0;"[""tier3"",""compound"",""strength"",""mobility""]";;30;isometric;stability, balance;;beginner_friendly;40;45;archer pose;yoga
751213;Ring Archer Pull-up;Strength;Back;Body weight;Latissimus dorsi;Biceps brachii, Trapezius, Rhomboids;Advanced;;;5e228b9d-c32d-4cfe-b3af-017cf8650e5a;1;"[""tier3"",""compound"",""strength"",""vertical_pull""]";;65;compound;strength, hypertrophy;vertical_pull;bodyweight, plateau_breaker;70;60;archer pull-up;calisthenics
329313;Archer Pull-up;Strength;Back;Body weight;Latissimus dorsi;Biceps brachii, Trapezius, Rhomboids;Advanced;;;8fefb2cf-3075-4dd7-9ed4-e25c4701ca79;0;"[""tier3"",""compound"",""strength"",""vertical_pull""]";;60;compound;strength, hypertrophy;vertical_pull;plateau_breaker;70;55;archer pull-up;calisthenics
329413;Archer Push-up;Strength;Chest;Body weight;Pectoralis major;Triceps brachii, Deltoid anterior, Rectus abdominis;Intermediate;;;103f820a-2557-43bb-966f-b3590e7fcb4e;0;"[""tier3"",""compound"",""strength"",""horizontal_press""]";;60;compound;strength, hypertrophy;horizontal_press;plateau_breaker;65;60;archer push-up;calisthenics
415313;One Side Archer Push-up;Strength;Chest;Body weight;Pectoralis major;Triceps brachii, Deltoid anterior, Obliquus externus abdominis;Advanced;;;1bc95df0-019b-4249-926f-668904359266;0;"[""tier3"",""compound"",""strength"",""hypertrophy"",""horizontal_press""]";;60;compound;strength, coordination;horizontal_press;plateau_breaker;50;45;archer push-up;calisthenics
240213;Dumbbell Hammer Curls (with arm blaster);Strength;Forearms;Dumbbell;Brachioradialis;Biceps brachii, Brachialis;Beginner;;;ce8ca3b2-d2e6-4f7d-a688-7ee2ea7ebf89;0;"[""tier2"",""isolation"",""hypertrophy""]";;65;isolation;hypertrophy;;plateau_breaker;70;65;arm blaster;lifting
