id;Name;exercise_type;bodyPart;Equipment;muscle_group;secondary_muscles;difficulty;remarks;is_duplicate;exID;Gender;tags;tags_temp;score;type;goal;motion_pattern;additional;popularity_men;popularity_women;summary;philosophy;Video
177;Band side bend Waist;Strength;Waist;Band;Obliquus externus abdominis;Rectus abdominis;Beginner;Keep the core engaged and avoid excessive bending.;;;1;;;40;isolation;mobility, stability;rotation;at_home;30;40;side bend;prehab;https://www.youtube.com/watch?v=7q-HwkE-CV8
938;Band side bend Waist;Strength;Waist;Band;Obliquus externus abdominis;Rectus abdominis;Beginner;Keep the core engaged and avoid excessive bending.;;;2;;;40;isolation;mobility, stability;rotation;at_home;30;40;side bend;prehab;https://www.youtube.com/watch?v=cnsKRvVz9M4
102;Band Standard Biceps Curl Upper Arms;Strength;Upper arms;Band;Biceps brachii;0;Beginner;Keep elbows close to the body and avoid swinging.;;;1;;;70;isolation;hypertrophy;;beginner_friendly, at_home;70;65;Biceps curl;lifting;https://www.youtube.com/watch?v=jHrqzfQtLn0
83;Band Standing Alternate Chest Press Chest;Strength;Chest;Band;Pectoralis major;Deltoid anterior, Triceps brachii;Intermediate;Focus on a controlled press to engage the chest effectively.;;;1;;;55;compound;strength, hypertrophy;horizontal_press;at_home, on_travel;50;55;alternate press;lifting;https://www.youtube.com/watch?v=_AmQBD11_uA
88;Band Standing Alternate Chest Press Chest;Strength;Chest;Band;Pectoralis major;Deltoid anterior, Triceps brachii;Intermediate;Focus on a controlled press to engage the chest effectively.;;;1;;;55;compound;strength, hypertrophy;horizontal_press;at_home, on_travel;50;55;alternate press;lifting;https://www.youtube.com/watch?v=j4A6TEi0ZuQ
208;Band Standing Chest Press Chest;Strength;Chest;Band;Pectoralis major;Deltoid anterior, Triceps brachii;Intermediate;Maintain tension on the band throughout the movement.;;;1;;;55;compound;strength, endurance;horizontal_press;at_home, beginner_friendly;60;70;band press;calisthenics;https://www.youtube.com/watch?v=We30Q_ka_-U
179;Band Standing Crunch Waist;Strength;Waist;Band;Rectus abdominis;Obliquus externus abdominis;Beginner;Focus on engaging the core and controlling the movement.;;;2;;;50;isolation;strength, hypertrophy;crunch;at_home;40;50;standing crunch;lifting;https://www.youtube.com/watch?v=qWVAbwJZE2k
939;Band standing crunch Waist;Strength;Waist;Band;Rectus abdominis;Obliquus externus abdominis;Beginner;Focus on engaging the core and controlling the movement.;;;0;;;50;isolation;strength, hypertrophy;crunch;at_home;40;50;standing crunch;lifting;https://www.youtube.com/watch?v=DOsdRH2kpp0
106;Band Standing Hip Extension Hips;Strength;Hips;Band;Gluteus maximus;Hamstrings;Beginner;Maintain a neutral spine and engage the core.;;;1;;;40;isolation;strength, mobility;;beginner_friendly, at_home;45;60;Standing extension;lifting;https://www.youtube.com/watch?v=-WeFHca7x5Q
969;Band standing hip extension Hips;Strength;Hips;Band;Gluteus maximus;Hamstrings;Beginner;Maintain a neutral spine and engage the core.;;;2;;;40;isolation;strength, mobility;;beginner_friendly, at_home;45;60;Standing extension;lifting;https://www.youtube.com/watch?v=ZCvHPo1LwMA
107;Band standing leg curl Thighs;Strength;Thighs;Band;Hamstrings;0;Beginner;Focus on a controlled movement and avoid swinging.;;;1;;;70;isolation;hypertrophy;;beginner_friendly, at_home;55;65;Standing curl;lifting;https://www.youtube.com/watch?v=OGTXGoITgsc
968;Band standing leg curl Thighs;Strength;Thighs;Band;Hamstrings;0;Beginner;Focus on a controlled movement and avoid swinging.;;;2;;;70;isolation;hypertrophy;;beginner_friendly, at_home;55;65;Standing curl;lifting;https://www.youtube.com/watch?v=nWAbSSHvp2o
132;Band standing rear delt row Shoulders;Strength;Shoulders;Band;Deltoid posterior;Rhomboids;Intermediate;Keep the elbows high and squeeze the shoulder blades together.;;;2;;;70;compound;strength, hypertrophy;horizontal_pull;beginner_friendly, at_home;60;65;Rear delt row;lifting;https://www.youtube.com/watch?v=c47aTfm9Swg
937;Band standing rear delt row Shoulders;Strength;Shoulders;Band;Deltoid posterior;Rhomboids;Intermediate;Keep the elbows high and squeeze the shoulder blades together.;;;0;;;70;compound;strength, hypertrophy;horizontal_pull;beginner_friendly, at_home;60;65;Rear delt row;lifting;https://www.youtube.com/watch?v=j2V-57aMUF0
175;Band straight Back back seated row Back;Strength;Back;Band;Latissimus dorsi;Rhomboids, Biceps brachii;Beginner;Focus on squeezing the shoulder blades together.;;;1;;;60;compound;strength, hypertrophy;horizontal_pull;at_home;50;60;band row;lifting;https://www.youtube.com/watch?v=glVSbc1hKxY
943;Band straight back seated row Back;Strength;Back;Band;Latissimus dorsi;Biceps brachii, Rhomboids;Intermediate;Focus on a controlled motion and engage the back muscles.;;;2;;;60;compound;strength, hypertrophy;horizontal_pull;at_home;55;50;seated row;lifting;https://www.youtube.com/watch?v=tuJIjbZ1R0Q
91;Band Triceps Kickback Upper Arms;Strength;Upper arms;Band;Triceps brachii;0;Intermediate;Focus on a controlled motion to engage the triceps effectively.;;;0;;;50;isolation;hypertrophy;;at_home, on_travel;45;50;kickback;lifting;https://www.youtube.com/watch?v=qtunI1p69GU
956;Band twist down up Waist;Strength;Waist;Band;Obliquus externus abdominis;Rectus abdominis;Intermediate;Maintain a stable stance and avoid using momentum.;;;2;;;40;dynamic;coordination, mobility;rotation;at_home;40;50;Band twist;calisthenics;https://www.youtube.com/watch?v=bdV0Z0jCREA
173;Band twist up down Waist;Strength;Waist;Band;Obliquus externus abdominis;Rectus abdominis;Intermediate;Maintain a stable base and control the twist.;;;1;;;50;dynamic;mobility, coordination;rotation;at_home;40;50;band twist;prehab;https://www.youtube.com/watch?v=JJSNe_wN8i0
955;Band twist up down Waist;Strength;Waist;Band;Obliquus externus abdominis;Rectus abdominis;Intermediate;Maintain a stable base and control the twist.;;;2;;;50;dynamic;mobility, coordination;rotation;at_home;40;50;band twist;prehab;https://www.youtube.com/watch?v=5HhvdtK4s2A
288;Band twist Waist;Strength;Waist;Band;Obliques;Rectus abdominis;Beginner;Focus on twisting the torso and not just moving the arms.;;;1;;;50;isolation;strength, mobility;rotation;beginner_friendly, at_home;45;55;band twist;calisthenics;https://www.youtube.com/watch?v=a84X2Hsxfoc
942;Band twist Waist;Strength;Waist;Band;Obliques;Rectus abdominis;Beginner;Focus on twisting the torso and not just moving the arms.;;;0;;;50;isolation;strength, mobility;rotation;beginner_friendly, at_home;45;55;band twist;calisthenics;https://www.youtube.com/watch?v=dnnDgcpRXS0
134;Band Two Legs Calf Raise Band under both legs VERSION 2 Calves;Strength;Calves;Band;Gastrocnemius;Soleus;Beginner;Focus on a controlled movement and avoid bouncing.;;;2;;;70;isolation;strength, hypertrophy;;beginner_friendly, at_home;60;65;Calf raise;lifting;https://www.youtube.com/watch?v=Af2Q7RaUJt4
843;Band Two Legs Calf Raise Band under both legs VERSION 2 Calves;Strength;Calves;Band;Gastrocnemius;Soleus;Beginner;Focus on a controlled movement and avoid bouncing.;;;0;;;70;isolation;strength, hypertrophy;;beginner_friendly, at_home;60;65;Calf raise;lifting;https://www.youtube.com/watch?v=duhhte5ByyQ
97;Band Upper Crunch Waist;Strength;Waist;Band;Rectus abdominis;0;Intermediate;Use a controlled motion to engage the core effectively.;;;1;;;55;isolation;strength, hypertrophy;crunch;at_home, on_travel;50;55;upper crunch;lifting;https://www.youtube.com/watch?v=2QsCN1DDStQ
727;Band Warm up Shoulder Stretch Chest;Stretching;Chest;Band;Pectoralis major;Deltoid anterior;Beginner;Use a light band to gently stretch the shoulders.;;;2;;;30;stretch;mobility;;warm_up;35;40;shoulder stretch;stretching;https://www.youtube.com/watch?v=yTm1jLo9apw
1395;Barbell Alternate Biceps Curl Upper Arms;Strength;Upper Arms;Barbell;Biceps brachii;Brachialis;Intermediate;Alternate the curl between arms, focusing on form and control.;;;0;;;60;isolation;hypertrophy;;beginner_friendly;55;50;alt biceps curl;lifting;https://www.youtube.com/watch?v=IELC8ipbOLc
570;Barbell Bench Press Chest;Strength;Chest;Barbell;Pectoralis major;Deltoid anterior, Triceps brachii;Intermediate;Perform the exercise with controlled movement and proper scapular retraction to protect the shoulders and maximize pectoral engagement.;;;2;;;95;compound;strength, hypertrophy;horizontal_press;;90;80;bench press;lifting;https://www.youtube.com/watch?v=g1289l_0Wn8
1394;Barbell Bench Press Chest;Strength;Chest;Barbell;Pectoralis major;Deltoid anterior, Triceps brachii;Intermediate;Perform the exercise with controlled movement and proper scapular retraction to protect the shoulders and maximize pectoral engagement.;;;0;;;95;compound;strength, hypertrophy;horizontal_press;;90;80;bench press;lifting;https://www.youtube.com/watch?v=0E4OCV1b_7o
670;Barbell Bench Squat Thighs;Strength;Thighs;Barbell;Quadriceps;Gluteus maximus, Hamstrings;Intermediate;Keep the back straight and knees aligned with the toes.;;;2;;;95;compound;strength, hypertrophy;squat;;90;70;bench squat;lifting;https://www.youtube.com/watch?v=5REZ5AITSyw&pp=0gcJCccJAYcqIYzv
658;Barbell Bent Over Row Back;Strength;Back;Barbell;Latissimus dorsi;Rhomboids, Biceps brachii;Intermediate;Maintain a neutral spine and avoid rounding the back.;;;2;;;95;compound;strength, hypertrophy;horizontal_pull;;90;70;bent over row;lifting;https://www.youtube.com/watch?v=6jZk1xF-PgE
1393;Barbell Bent Over Row Back;Strength;Back;Barbell;Latissimus dorsi;Rhomboids, Biceps brachii;Intermediate;Maintain a neutral spine and avoid rounding the back.;;;0;;;95;compound;strength, hypertrophy;horizontal_pull;;90;70;bent over row;lifting;https://www.youtube.com/watch?v=EITJbFEabOY
244;Barbell Clean and Press Shoulders;Strength;Shoulders;Barbell;Deltoid;Trapezius, Triceps brachii;Advanced;Focus on proper form and control throughout the movement.;;;2;;;95;compound;strength, power;vertical_press;plateau_breaker;90;80;clean press;lifting, explosives;https://www.youtube.com/watch?v=b0BmesJep-8
1392;Barbell Clean and Press Shoulders;Strength;Shoulders;Barbell;Deltoid;Trapezius, Triceps brachii;Advanced;Focus on proper form and control throughout the movement.;;;0;;;95;compound;strength, power;vertical_press;plateau_breaker;90;80;clean press;lifting, explosives;https://www.youtube.com/watch?v=yhwD3RRqOXE
1391;Barbell Clean grip Front Squat Thighs;Strength;Thighs;Barbell;Quadriceps;Gluteus maximus, Hamstrings;Advanced;Maintain a high elbow position and control the descent.;;;0;;;85;compound;strength, hypertrophy;squat;beginner_friendly;75;70;clean grip squat;lifting;https://www.youtube.com/watch?v=ClzN9GYag5E
594;Barbell Close Grip Bench Press Upper Arms;Strength;Upper arms;Barbell;Triceps brachii;Pectoralis major, Deltoid anterior;Intermediate;Keep elbows close to the body and control the descent.;;;2;;;70;compound;strength, hypertrophy;horizontal_press;;75;65;close grip press;lifting;https://www.youtube.com/watch?v=mT3kvLXratE
1390;Barbell Close Grip Bench Press Upper Arms;Strength;Upper arms;Barbell;Triceps brachii;Pectoralis major, Deltoid anterior;Intermediate;Keep elbows close to the body and control the descent.;;;0;;;70;compound;strength, hypertrophy;horizontal_press;;75;65;close grip press;lifting;https://www.youtube.com/watch?v=ESZLy00TKL0
287;Barbell Curl Upper Arms;Strength;Upper arms;Barbell;Biceps brachii;0;Beginner;Keep the elbows close to the body and avoid swinging.;;;2;;;70;isolation;strength, hypertrophy;;beginner_friendly;80;75;curl;lifting;https://www.youtube.com/watch?v=zy4YR4hm6Xw
1389;Barbell Curl Upper Arms;Strength;Upper arms;Barbell;Biceps brachii;0;Beginner;Keep the elbows close to the body and avoid swinging.;;;0;;;70;isolation;strength, hypertrophy;;beginner_friendly;80;75;curl;lifting;https://www.youtube.com/watch?v=x3JG0O8e3SY
1388;Barbell Curl Upper Arms without weight;Strength;Upper Arms;Body weight;Biceps brachii;Brachialis;Beginner;Focus on form and control, avoiding swinging.;;;0;;;70;isolation;hypertrophy;;beginner_friendly;65;60;bicep curl;lifting;https://www.youtube.com/watch?v=q28Y9EWj8nY&pp=0gcJCccJAYcqIYzv
1387;Barbell Deadlift 360 degrees Hips;Strength;Hips;Barbell;Erector spinae;Gluteus maximus, Hamstrings;Advanced;Ensure proper form and control throughout the rotational movement.;;;0;;;40;compound;strength, mobility;hinge;plateau_breaker;35;30;360 deadlift;lifting;https://www.youtube.com/watch?v=4et-OwNfj4s
1386;Barbell Deadlift Hips FIX;Strength;Hips;Barbell;Erector spinae;Gluteus maximus, Hamstrings;Intermediate;Maintain a neutral spine and engage the core throughout the lift.;;;0;;;95;compound;strength, hypertrophy;hinge;;90;85;deadlift;lifting;https://www.youtube.com/watch?v=xVrmPbqik5c
1385;Barbell Deadlift Hips without weight;Strength;Hips;Body weight;Erector spinae;Gluteus maximus, Hamstrings;Beginner;Focus on form and hip hinge, keeping the back straight.;;;0;;;95;compound;strength, hypertrophy;hinge;beginner_friendly;90;85;deadlift;lifting;https://www.youtube.com/watch?v=pLKn7SizfS0
566;Barbell Decline Bench Press Chest;Strength;Chest;Barbell;Pectoralis major;Triceps brachii, Deltoid anterior;Intermediate;Ensure proper grip and control the descent of the barbell.;;;2;;;70;compound;strength, hypertrophy;horizontal_press;;75;65;decline press;lifting;https://www.youtube.com/watch?v=1hZWNz0Ba-k
1384;Barbell Decline Bench Press Chest;Strength;Chest;Barbell;Pectoralis major;Triceps brachii, Deltoid anterior;Intermediate;Ensure proper grip and control the descent of the barbell.;;;0;;;70;compound;strength, hypertrophy;horizontal_press;;75;65;decline press;lifting;https://www.youtube.com/watch?v=iV4IgxJzcYo
869;Barbell Decline Pullover Chest;Strength;Chest;Barbell;Pectoralis major;Latissimus dorsi, Triceps brachii;Advanced;Ensure a controlled movement to avoid shoulder strain.;;;0;;;60;compound;strength, hypertrophy;horizontal_press;plateau_breaker;55;50;decline pullover;lifting;https://www.youtube.com/watch?v=5CoEX5UiQ48
413;Barbell Drag Curl Upper Arms;Strength;Upper arms;Barbell;Biceps brachii;Brachialis;Intermediate;Keep the elbows back and drag the barbell close to the body.;;;2;;;60;isolation;hypertrophy;;;65;55;drag curl;lifting;https://www.youtube.com/watch?v=DRfelwNJFS8
1383;Barbell Drag Curl Upper Arms;Strength;Upper arms;Barbell;Biceps brachii;Brachialis;Intermediate;Keep the elbows back and drag the barbell close to the body.;;;0;;;60;isolation;hypertrophy;;;65;55;drag curl;lifting;https://www.youtube.com/watch?v=T0SaWS0jvr0
1382;Barbell Front Chest Squat Thighs;Strength;Thighs;Barbell;Quadriceps;Gluteus maximus, Hamstrings;Intermediate;Maintain a high elbow position and control the descent.;;;0;;;85;compound;strength, hypertrophy;squat;beginner_friendly;75;70;chest squat;lifting;https://www.youtube.com/watch?v=KBiL0VjjUBA
316;Barbell Front Rack Lunge Thighs;Strength;Thighs;Barbell;Quadriceps;Gluteus maximus, Hamstrings;Intermediate;Maintain a strong core to support the barbell.;;;0;;;75;compound;strength, balance;lunge;plateau_breaker;70;65;front rack lunge;lifting;https://www.youtube.com/watch?v=NwlifwlQ-_k
561;Barbell Front Raise Shoulders;Strength;Shoulders;Barbell;Deltoid anterior;Trapezius;Intermediate;Lift barbell to shoulder height with controlled motion.;;;2;;;50;isolation;hypertrophy;;;55;45;front raise;lifting;https://www.youtube.com/watch?v=k9LNTgEPYaI
1381;Barbell Front Raise Shoulders;Strength;Shoulders;Barbell;Deltoid anterior;Trapezius;Intermediate;Lift barbell to shoulder height with controlled motion.;;;0;;;50;isolation;hypertrophy;;;55;45;front raise;lifting;https://www.youtube.com/watch?v=R97AyGl6m8U
1380;Barbell Front Squat Hips;Strength;Hips;Barbell;Quadriceps;Gluteus maximus, Hamstrings;Intermediate;Keep the elbows high and maintain a neutral spine.;;;0;;;90;compound;strength, hypertrophy;squat;beginner_friendly;80;75;front squat;lifting;https://www.youtube.com/watch?v=5C8GUd6jtmA
539;Barbell Front Squat Thighs;Strength;Thighs;Barbell;Quadriceps;Gluteus maximus, Hamstrings;Intermediate;Keep the chest up and elbows high to maintain balance.;;;2;;;95;compound;strength, hypertrophy;squat;;85;75;front squat;lifting;https://www.youtube.com/watch?v=r80fP8vv26w
808;Barbell Full Squat Back POV Thighs;Strength;Thighs;Barbell;Quadriceps;Gluteus maximus, Hamstrings;Intermediate;Keep the chest up and core engaged to maintain balance.;;;0;;;100;compound;strength, hypertrophy;squat;;95;85;full squat;lifting;https://www.youtube.com/watch?v=2WWFeEplsJY
792;Barbell Full Squat Side POV Thighs;Strength;Thighs;Barbell;Quadriceps;Gluteus maximus, Hamstrings;Intermediate;Keep the chest up and back straight throughout the movement.;;;0;;;95;compound;strength, hypertrophy;squat;;85;75;Full squat;lifting;https://www.youtube.com/watch?v=cmYoq3x-ZrA
1379;Barbell Full Squat Thighs;Strength;Thighs;Barbell;Quadriceps;Gluteus maximus, Hamstrings;Intermediate;Ensure proper depth and control throughout the squat.;;;0;;;95;compound;strength, hypertrophy;squat;;85;80;full squat;lifting;https://www.youtube.com/watch?v=8NZc0Gz251w
1378;Barbell Full Squat Thighs without weight;Strength;Thighs;Body weight;Quadriceps;Gluteus maximus, Hamstrings;Beginner;Focus on depth and form, keeping the chest up and core engaged.;;;0;;;95;compound;strength, hypertrophy;squat;beginner_friendly;85;80;full squat;lifting;https://www.youtube.com/watch?v=NR7GPa52KYc
